"REF_SECTOR","TIME_PERIOD","ACCOUNTING_ENTRY","STO","PRODUCT","ACTIVITY","signe","formule","id_formule"
"S1",1949,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",46
"S1",1949,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",46
"S1",1949,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",46
"S1",1949,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",46
"S1",1982,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",47
"S1",1982,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",47
"S1",1982,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",47
"S1",1982,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",47
"S1",1982,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",47
"S1",2016,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",48
"S1",2016,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",48
"S1",2016,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",48
"S1",2016,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",48
"S1",2016,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",48
"S1",1967,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",49
"S1",1967,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",49
"S1",1967,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",49
"S1",1967,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",49
"S1",1967,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",49
"S1",1978,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",50
"S1",1978,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",50
"S1",1978,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",50
"S1",1978,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",50
"S1",1978,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",50
"S1",1987,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",51
"S1",1987,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",51
"S1",1987,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",51
"S1",1987,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",51
"S1",1987,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",51
"S1",1994,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",52
"S1",1994,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",52
"S1",1994,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",52
"S1",1994,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",52
"S1",1994,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",52
"S1",1975,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",53
"S1",1975,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",53
"S1",1975,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",53
"S1",1975,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",53
"S1",1975,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",53
"S1",2001,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",54
"S1",2001,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",54
"S1",2001,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",54
"S1",2001,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",54
"S1",2001,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",54
"S1",1980,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",55
"S1",1980,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",55
"S1",1980,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",55
"S1",1980,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",55
"S1",1980,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",55
"S1",1969,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",56
"S1",1969,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",56
"S1",1969,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",56
"S1",1969,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",56
"S1",1969,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",56
"S1",1973,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",57
"S1",1973,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",57
"S1",1973,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",57
"S1",1973,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",57
"S1",1973,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",57
"S1",1957,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",58
"S1",1957,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",58
"S1",1957,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",58
"S1",1957,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",58
"S1",1957,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",58
"S1",1966,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",59
"S1",1966,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",59
"S1",1966,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",59
"S1",1966,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",59
"S1",1966,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",59
"S1",1981,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",60
"S1",1981,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",60
"S1",1981,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",60
"S1",1981,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",60
"S1",1981,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",60
"S1",1992,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",61
"S1",1992,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",61
"S1",1992,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",61
"S1",1992,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",61
"S1",1992,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",61
"S1",1951,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",62
"S1",1951,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",62
"S1",1951,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",62
"S1",1951,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",62
"S1",1951,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",62
"S1",1971,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",63
"S1",1971,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",63
"S1",1971,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",63
"S1",1971,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",63
"S1",1971,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",63
"S1",2007,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",64
"S1",2007,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",64
"S1",2007,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",64
"S1",2007,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",64
"S1",2007,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",64
"S1",2014,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",65
"S1",2014,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",65
"S1",2014,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",65
"S1",2014,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",65
"S1",2014,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",65
"S1",2009,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",66
"S1",2009,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",66
"S1",2009,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",66
"S1",2009,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",66
"S1",2009,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",66
"S1",1956,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",67
"S1",1956,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",67
"S1",1956,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",67
"S1",1956,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",67
"S1",1956,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",67
"S1",1962,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",68
"S1",1962,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",68
"S1",1962,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",68
"S1",1962,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",68
"S1",1962,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",68
"S1",2015,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",69
"S1",2015,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",69
"S1",2015,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",69
"S1",2015,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",69
"S1",2015,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",69
"S1",2010,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",70
"S1",2010,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",70
"S1",2010,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",70
"S1",2010,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",70
"S1",2010,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",70
"S1",2013,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",71
"S1",2013,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",71
"S1",2013,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",71
"S1",2013,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",71
"S1",2013,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",71
"S1",2011,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",72
"S1",2011,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",72
"S1",2011,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",72
"S1",2011,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",72
"S1",2011,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",72
"S1",1989,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",73
"S1",1989,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",73
"S1",1989,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",73
"S1",1989,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",73
"S1",1989,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",73
"S1",1953,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",74
"S1",1953,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",74
"S1",1953,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",74
"S1",1953,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",74
"S1",1953,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",74
"S1",2012,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",75
"S1",2012,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",75
"S1",2012,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",75
"S1",2012,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",75
"S1",2012,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",75
"S1",1950,"C","TSPP","_T","_T",1,"Décomposition du total des emplois (prix d'acquisition)",76
"S1",1950,"D","P2","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",76
"S1",1950,"D","P3","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",76
"S1",1950,"D","P5","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",76
"S1",1950,"D","P6","_T","_T",-1,"Décomposition du total des emplois (prix d'acquisition)",76
"S12",1964,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",1
"S12",1964,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",1
"S12",1964,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",1
"S12",1964,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",1
"S14",1991,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",2
"S14",1991,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",2
"S14",1991,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",2
"S14",1991,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",2
"S12",1974,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",3
"S12",1974,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",3
"S12",1974,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",3
"S12",1974,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",3
"S15",1960,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",4
"S15",1960,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",4
"S15",1960,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",4
"S15",1960,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",4
"S14",2007,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",5
"S14",2007,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",5
"S14",2007,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",5
"S14",2007,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",5
"S14",1951,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",6
"S14",1951,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",6
"S14",1951,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",6
"S14",1951,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",6
"S13",2020,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",7
"S13",2020,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",7
"S13",2020,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",7
"S13",2020,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",7
"S11",1999,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",8
"S11",1999,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",8
"S11",1999,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",8
"S11",1999,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",8
"S1",1985,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",9
"S1",1985,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",9
"S1",1985,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",9
"S1",1985,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",9
"S14",2012,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",10
"S14",2012,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",10
"S14",2012,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",10
"S14",2012,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",10
"S1",1998,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",11
"S1",1998,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",11
"S1",1998,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",11
"S1",1998,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",11
"S12",1999,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",12
"S12",1999,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",12
"S12",1999,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",12
"S12",1999,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",12
"S13",1988,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",13
"S13",1988,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",13
"S13",1988,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",13
"S13",1988,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",13
"S14",1956,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",14
"S14",1956,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",14
"S14",1956,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",14
"S14",1956,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",14
"S13",1954,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",15
"S13",1954,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",15
"S13",1954,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",15
"S13",1954,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",15
"S1",2020,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",16
"S1",2020,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",16
"S1",2020,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",16
"S1",2020,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",16
"S13",2018,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",17
"S13",2018,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",17
"S13",2018,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",17
"S13",2018,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",17
"S13",1979,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",18
"S13",1979,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",18
"S13",1979,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",18
"S13",1979,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",18
"S14",1997,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",19
"S14",1997,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",19
"S14",1997,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",19
"S14",1997,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",19
"S12",1965,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",20
"S12",1965,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",20
"S12",1965,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",20
"S12",1965,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",20
"S15",1998,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",21
"S15",1998,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",21
"S15",1998,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",21
"S15",1998,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",21
"S14",2015,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",22
"S14",2015,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",22
"S14",2015,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",22
"S14",2015,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",22
"S14",2002,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",23
"S14",2002,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",23
"S14",2002,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",23
"S14",2002,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",23
"S1",1976,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",24
"S1",1976,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",24
"S1",1976,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",24
"S1",1976,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",24
"S13",2019,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",25
"S13",2019,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",25
"S13",2019,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",25
"S13",2019,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",25
"S1",1990,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",26
"S1",1990,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",26
"S1",1990,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",26
"S1",1990,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",26
"S1",2004,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",27
"S1",2004,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",27
"S1",2004,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",27
"S1",2004,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",27
"S11",1987,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",28
"S11",1987,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",28
"S11",1987,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",28
"S11",1987,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",28
"S14",1996,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",29
"S14",1996,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",29
"S14",1996,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",29
"S14",1996,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",29
"S11",1958,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",30
"S11",1958,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",30
"S11",1958,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",30
"S11",1958,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",30
"S11",2009,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",31
"S11",2009,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",31
"S11",2009,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",31
"S11",2009,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",31
"S13",1970,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",32
"S13",1970,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",32
"S13",1970,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",32
"S13",1970,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",32
"S1",1983,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",33
"S1",1983,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",33
"S1",1983,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",33
"S1",1983,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",33
"S1",1999,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",34
"S1",1999,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",34
"S1",1999,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",34
"S1",1999,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",34
"S13",1990,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",35
"S13",1990,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",35
"S13",1990,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",35
"S13",1990,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",35
"S13",1981,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",36
"S13",1981,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",36
"S13",1981,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",36
"S13",1981,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",36
"S14",1984,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",37
"S14",1984,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",37
"S14",1984,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",37
"S14",1984,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",37
"S13",2009,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",38
"S13",2009,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",38
"S13",2009,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",38
"S13",2009,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",38
"S14",1950,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",39
"S14",1950,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",39
"S14",1950,"D","P53","_T","_T",-1,"Décomposition de la formation de capital (P5)",39
"S14",1950,"D","P52","_T","_T",-1,"Décomposition de la formation de capital (P5)",39
"S11",1959,"D","P5","_T","_T",1,"Décomposition de la formation de capital (P5)",40
"S11",1959,"D","P51G","_T","_T",-1,"Décomposition de la formation de capital (P5)",40
