"COUNTERPART_AREA";"ACCOUNTING_ENTRY";"STO";"ACTIVITY";"UNIT_MEASURE";"PRICES";"VALUATION";"FREQ";"REF_AREA";"GEO";"GEO_OBJECT";"OBS_STATUS";"CONF_STATUS";"DECIMALS";"UNIT_MULT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"0";"D";2001;18583904.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2002;3238445.8
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"3";"0";"D";2018;53635595.8
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2017;62178990.5
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY5";"06";"REG";"A";"F";"3";"0";"D";2021;1009858.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2001;41089022.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2003;20613791.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2003;5890300.2
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2016;38627598
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"3";"0";"D";2016;26451314
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"0";"D";2007;17787736.5
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;29315226.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2004;97482361.5
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2010;6290090.1
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"3";"0";"D";2001;52694196.9
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"0";"D";2018;21528679
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2002;45384789.2
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"3";"0";"D";2017;14023483.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"3";"0";"D";2008;26258815.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2005;37165807.1
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2006;8991018.2
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"3";"0";"D";2020;171024123.6
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"3";"0";"D";2010;16595316.8
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2020;21489386.1
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"3";"0";"D";2010;27225573.4
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY1";"01_COMER978";"OTHER";"P";"F";"3";"0";"PROV";2024;12494880.1
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"0";"D";2004;16323129
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRC";"27";"REG";"A";"F";"3";"0";"D";2020;38087482.3
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"3";"0";"D";2021;263492426.8
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"3";"0";"D";2021;53652581.6
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"3";"0";"D";2017;99406918
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2003;35267054
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2006;38603417.3
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2004;37337006.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRD";"28";"REG";"A";"F";"3";"0";"D";2012;43665338.3
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRL";"93";"REG";"A";"F";"3";"0";"D";2002;71831707.9
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRG";"52";"REG";"A";"F";"3";"0";"D";2018;59742964
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"3";"0";"D";2011;85748189.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"3";"0";"D";2018;837364900.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY3";"03";"REG";"A";"F";"3";"0";"D";2002;2471136
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"3";"0";"D";2002;167529288.8
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRMET";"FM";"FRANCE";"A";"F";"3";"0";"D";2013;1039485211.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY5";"06";"REG";"P";"F";"3";"0";"SD";2022;9530303.7
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"3";"0";"D";2020;5698706.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRMET";"FM";"FRANCE";"A";"F";"3";"0";"D";2009;845957186.2
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2007;16311639.4
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2010;174716671.7
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"3";"0";"D";2013;212089561.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"3";"0";"D";2008;13716892.9
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"3";"0";"D";2015;19258010
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2016;19905708.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"3";"0";"D";2014;8869799.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"3";"0";"D";2017;17366083.1
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"3";"0";"D";2001;12622523.2
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRL";"93";"REG";"A";"F";"3";"0";"D";2001;60734692.8
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2013;24660177.4
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"3";"0";"D";2001;109384604.5
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2020;29917607.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2020;44929727.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;48877262
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"3";"0";"D";2007;83056523.9
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"3";"0";"D";2013;92959737.5
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"3";"0";"D";2005;41858887.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRJ";"76";"REG";"A";"F";"3";"0";"D";2009;162358122.4
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2005;81502577.5
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2003;77957053.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRK";"84";"REG";"P";"F";"3";"0";"SD";2022;266171152.1
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2009;38804833.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2001;16984036.8
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"3";"0";"D";2012;9218832.2
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2004;7416357.3
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2013;38408639.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2019;10388635.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2021;2807168.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2006;1758022.8
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2001;7911721.6
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"0";"D";2015;6158721.8
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"3";"0";"D";2016;11173179.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2015;45836308.1
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD";"28";"REG";"A";"F";"3";"0";"D";2001;26887837.5
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD";"28";"REG";"A";"F";"3";"0";"D";2013;32617060.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRK";"84";"REG";"A";"F";"3";"0";"D";2013;108399782.2
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FR1";"11";"REG";"A";"F";"3";"0";"D";2000;111363105.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRY3";"03";"REG";"A";"F";"3";"0";"D";2010;485082.5
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRE";"32";"REG";"A";"F";"3";"0";"D";2008;54481248.9
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FR_HHT";"F";"FRANCE";"A";"F";"3";"0";"D";2013;404934188
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"3";"0";"D";2011;73361922.1
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"3";"0";"D";2001;610353705
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2011;9230825.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRD";"28";"REG";"A";"F";"3";"0";"D";2001;75195689.9
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"3";"0";"D";2015;1953690081
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;114914251.5
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2005;7121223.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRF";"44";"REG";"P";"F";"3";"0";"SD";2023;131332537.3
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"3";"0";"D";2020;2962673.2
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2001;6721029.9
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FR";"FR_ALL_ECO";"OTHER";"A";"F";"3";"0";"D";2021;1968483525
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"P";"F";"3";"0";"SD";2023;1650011672.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2017;26352605.5
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2001;23286008.9
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2005;5327114.5
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRY2";"02";"REG";"A";"F";"3";"0";"D";2000;5608061.2
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2011;23390968.6
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2014;35312137.8
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2005;99786464.3
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2021;27254494.1
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;81643887.8
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"3";"0";"D";2011;59249803
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"3";"0";"D";2016;48107529.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2011;93154561.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2020;68279889.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"3";"0";"D";2014;50362637.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRF2";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;19622820
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"3";"0";"D";2000;36472203.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"3";"0";"D";2015;114864126.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;70990955.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;7983872.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2014;10458405.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRB";"24";"REG";"A";"F";"3";"0";"D";2010;37843742
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRC";"27";"REG";"A";"F";"3";"0";"D";2020;49454376
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"3";"0";"D";2005;22958645.6
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRH";"53";"REG";"A";"F";"3";"0";"D";2021;74334679.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"3";"0";"D";2000;785273250
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRC";"27";"REG";"A";"F";"3";"0";"D";2017;48568355.8
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"3";"0";"D";2007;24755005.5
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRK";"84";"REG";"A";"F";"3";"0";"D";2020;179611304.6
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"3";"0";"D";2015;1022147490.4
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRMET";"FM";"FRANCE";"A";"F";"3";"0";"D";2009;1065220004
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRD1";"F";"FRANCE";"A";"F";"3";"0";"D";2007;7829418.8
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2020;21442724.9
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;6718246.7
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"3";"0";"D";2000;13432615.5
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"3";"0";"D";2019;18645216.8
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"0";"D";2008;8666630.4
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"0";"D";2014;10109619
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRI3";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;14700907.6
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"3";"0";"D";2009;5449016.7
"W2";"_Z";"SELF";"RTU";"HW";"_Z";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"3";"0";"D";2005;15439143
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2019;61856483
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRD2";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;20740257
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"3";"0";"D";2000;9826611.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2012;46119194.7
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FR10";"F";"FRANCE";"A";"F";"3";"0";"D";2020;170308734.2
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;14143292.5
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2017;48500364.1
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;30934620.6
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2011;40856891.8
"W2";"_Z";"SELF";"OTQ";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2003;35137757.9
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"3";"0";"D";2010;43922715.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"3";"0";"D";2004;32818743
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"3";"0";"D";2006;40030465.7
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRI";"75";"REG";"A";"F";"3";"0";"D";2005;153602228.1
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC1";"F";"FRANCE";"A";"F";"3";"0";"D";2021;41501760.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRM";"94";"REG";"A";"F";"3";"0";"D";2011;10619975.6
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"0";"D";2013;51102276.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"3";"0";"D";2001;32372089
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2020;36255973.5
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRC2";"F";"FRANCE";"A";"F";"3";"0";"D";2021;26015361.5
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FR_HHT";"F";"FRANCE";"A";"F";"3";"0";"D";2008;1806247682
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2013;37219086.3
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FR_HHT";"F";"FRANCE";"A";"F";"3";"0";"D";2013;1990809437
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2001;13433268.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRMET";"FM";"FRANCE";"P";"F";"3";"0";"PROV";2024;1399954250.8
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2005;9022627.1
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2017;109367202.5
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"3";"0";"D";2005;78443488.8
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2005;14901762.9
"W2";"_Z";"SELF";"GTJ";"HW";"_Z";"S";"A";"FRY2";"02";"REG";"A";"F";"3";"0";"D";2015;7490729.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2003;38478895.1
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"3";"0";"D";2021;33938078.9
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRK2";"F";"FRANCE";"A";"F";"3";"0";"D";2017;117123048.2
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;65730019.6
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRF2";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;19450249.7
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI2";"F";"FRANCE";"A";"F";"3";"0";"D";2003;7729429.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY4";"04";"REG";"A";"F";"3";"0";"D";2008;7613326.2
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRY3";"03";"REG";"A";"F";"3";"0";"D";2014;1508912
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2004;76794112.4
"W2";"_Z";"SELF";"KTN";"HW";"_Z";"S";"A";"FRI3";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;38849356.9
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"A";"F";"3";"0";"D";2018;72300032.4
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRK1";"F";"FRANCE";"A";"F";"3";"0";"D";2018;26708309.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"0";"D";2019;8687706.9
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"0";"D";2014;25660234.9
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"0";"D";2003;94425375.1
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRJ2";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;86097985.8
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"0";"D";2019;38574609.7
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRY1";"01_COMER978";"OTHER";"A";"F";"3";"0";"D";2004;5363679.3
"W2";"_Z";"SELF";"OTU";"HW";"_Z";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"3";"0";"D";2016;69052160.3
